GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
7	7	8	10985.0	5492.5	2380.0	991.7
8	8	9	10985.0	5492.5	2380.0	991.7
9	9	10	10985.0	5492.5	2380.0	991.7
10	10	11	10985.0	5492.5	2380.0	991.7
11	11	12	10985.0	5492.5	2380.0	991.7
12	12	13	10985.0	5492.5	2380.0	991.7
13	13	14	10985.0	5492.5	2380.0	991.7
14	14	15	10985.0	5492.5	2380.0	991.7
15	15	16	10985.0	5492.5	2380.0	991.7
16	16	17	10985.0	5492.5	2380.0	991.7
17	17	18	10985.0	5492.5	2380.0	991.7
18	18	19	10985.0	5492.5	2380.0	991.7
19	19	20	10985.0	5492.5	2380.0	991.7
20	20	21	10985.0	5492.5	2380.0	991.7
21	22	23	10985.0	5492.5	2380.0	991.7
22	23	24	10985.0	5492.5	2380.0	991.7
23	24	25	10985.0	5492.5	2380.0	991.7
24	25	26	10985.0	5492.5	2380.0	991.7
25	26	27	10985.0	5492.5	2380.0	991.7
26	27	28	10985.0	5492.5	2380.0	991.7
27	28	29	10985.0	5492.5	2380.0	991.7
28	29	30	10985.0	5492.5	2380.0	991.7
29	30	31	10985.0	5492.5	2380.0	991.7
30	31	32	10985.0	5492.5	2380.0	991.7
31	32	33	10985.0	5492.5	2380.0	991.7
32	33	34	10985.0	5492.5	2380.0	991.7
33	34	35	10985.0	5492.5	2380.0	991.7
34	35	36	10985.0	5492.5	2380.0	991.7
35	36	37	10985.0	5492.5	2380.0	991.7
36	37	38	10985.0	5492.5	2380.0	991.7
37	38	39	10985.0	5492.5	2380.0	991.7
38	39	40	10985.0	5492.5	2380.0	991.7
39	40	41	10985.0	5492.5	2380.0	991.7
40	41	42	10985.0	5492.5	2380.0	991.7
41	43	44	10985.0	5492.5	2380.0	991.7
42	44	45	10985.0	5492.5	2380.0	991.7
43	45	46	10985.0	5492.5	2380.0	991.7
44	46	47	10985.0	5492.5	2380.0	991.7
45	47	48	10985.0	5492.5	2380.0	991.7
46	48	49	10985.0	5492.5	2380.0	991.7
47	49	50	10985.0	5492.5	2380.0	991.7
48	50	51	10985.0	5492.5	2380.0	991.7
49	51	52	10985.0	5492.5	2380.0	991.7
50	52	53	10985.0	5492.5	2380.0	991.7
51	53	54	10985.0	5492.5	2380.0	991.7
52	54	55	10985.0	5492.5	2380.0	991.7
53	55	56	10985.0	5492.5	2380.0	991.7
54	56	57	10985.0	5492.5	2380.0	991.7
55	57	58	10985.0	5492.5	2380.0	991.7
56	58	59	10985.0	5492.5	2380.0	991.7
57	59	60	10985.0	5492.5	2380.0	991.7
58	60	61	10985.0	5492.5	2380.0	991.7
59	61	62	10985.0	5492.5	2380.0	991.7
60	62	63	10985.0	5492.5	2380.0	991.7
61	64	65	10985.0	5492.5	2380.0	991.7
62	65	66	10985.0	5492.5	2380.0	991.7
63	66	67	10985.0	5492.5	2380.0	991.7
64	67	68	10985.0	5492.5	2380.0	991.7
65	68	69	10985.0	5492.5	2380.0	991.7
66	69	70	10985.0	5492.5	2380.0	991.7
67	70	71	10985.0	5492.5	2380.0	991.7
68	71	72	10985.0	5492.5	2380.0	991.7
69	72	73	10985.0	5492.5	2380.0	991.7
70	73	74	10985.0	5492.5	2380.0	991.7
